,Unnamed: 0,epoch,timestamp,location-long,location-lat,height-above-ellipsoid,height-above-msl
2818,2818,1330485010,2012-02-29 03:10:10,36.700583,3.976801,655.8,655.8
2819,2819,1330485312,2012-02-29 03:15:12,36.706881,3.966143,646.1,646.1
2820,2820,1330485612,2012-02-29 03:20:12,36.706454,3.958976,649.1,649.1
2821,2821,1330485910,2012-02-29 03:25:10,36.703636,3.956015,647.2,647.2
2822,2822,1330486211,2012-02-29 03:30:11,36.703952,3.958326,649.1,649.1
2823,2823,1330486511,2012-02-29 03:35:11,36.704533,3.958971,645.3,645.3
2824,2824,1330486811,2012-02-29 03:40:11,36.704271,3.95864,652.1,652.1
2825,2825,1330487112,2012-02-29 03:45:12,36.703496,3.952267,654.8,654.8
2826,2826,1330487410,2012-02-29 03:50:10,36.703134,3.951829,651.7,651.7
2827,2827,1330487711,2012-02-29 03:55:11,36.703285,3.951287,652.1,652.1
2828,2828,1330488011,2012-02-29 04:00:11,36.703467,3.951094,654.0,654.0
2829,2829,1330488311,2012-02-29 04:05:11,36.70341,3.95073,649.8,649.8
2830,2830,1330488611,2012-02-29 04:10:11,36.7035,3.950427,647.7,647.7
2831,2831,1330488910,2012-02-29 04:15:10,36.704082,3.948414,658.7,658.7
2832,2832,1330489210,2012-02-29 04:20:10,36.704149,3.948226,655.7,655.7
2833,2833,1330489509,2012-02-29 04:25:09,36.704301,3.947983,651.2,651.2
2834,2834,1330489810,2012-02-29 04:30:10,36.704449,3.947595,649.9,649.9
2835,2835,1330490109,2012-02-29 04:35:09,36.704479,3.947377,653.0,653.0
2836,2836,1330490409,2012-02-29 04:40:09,36.704503,3.947138,650.5,650.5
2837,2837,1330490710,2012-02-29 04:45:10,36.704602,3.947116,662.3,662.3
2838,2838,1330491008,2012-02-29 04:50:08,36.704859,3.946885,654.7,654.7
2839,2839,1330491309,2012-02-29 04:55:09,36.705025,3.946572,660.6,660.6
2840,2840,1330491608,2012-02-29 05:00:08,36.705195,3.94648,646.4,646.4
2841,2841,1330491910,2012-02-29 05:05:10,36.705207,3.946148,651.5,651.5
2842,2842,1330492210,2012-02-29 05:10:10,36.705066,3.946043,650.0,650.0
2843,2843,1330492509,2012-02-29 05:15:09,36.704998,3.945848,648.5,648.5
2844,2844,1330492812,2012-02-29 05:20:12,36.705132,3.945617,649.9,649.9
2845,2845,1330493109,2012-02-29 05:25:09,36.705178,3.945397,649.3,649.3
2846,2846,1330493415,2012-02-29 05:30:15,36.704844,3.945423,655.0,655.0
2847,2847,1330493711,2012-02-29 05:35:11,36.704841,3.945092,653.8,653.8
2848,2848,1330494009,2012-02-29 05:40:09,36.704514,3.944962,647.7,647.7
2849,2849,1330494310,2012-02-29 05:45:10,36.70443,3.94461,644.5,644.5
2850,2850,1330494611,2012-02-29 05:50:11,36.7044,3.944154,648.1,648.1
2851,2851,1330494909,2012-02-29 05:55:09,36.704345,3.943922,645.5,645.5
2852,2852,1330495246,2012-02-29 06:00:46,36.695026,3.946109,820.9,820.9
2853,2853,1330495514,2012-02-29 06:05:14,36.670041,3.957317,1040.5,1040.5
2854,2854,1330495814,2012-02-29 06:10:14,36.640914,3.976122,1149.3,1149.3
2855,2855,1330496113,2012-02-29 06:15:13,36.603728,4.011859,995.0,995.0
2856,2856,1330496410,2012-02-29 06:20:10,36.568125,4.033122,971.2,971.2
2857,2857,1330496710,2012-02-29 06:25:10,36.526641,4.062413,1032.9,1032.9
2858,2858,1330497010,2012-02-29 06:30:10,36.490577,4.102398,789.7,789.7
2859,2859,1330497306,2012-02-29 06:35:06,36.472227,4.120866,729.8,729.8
2860,2860,1330497611,2012-02-29 06:40:11,36.437128,4.135855,1146.0,1146.0
2861,2861,1330497915,2012-02-29 06:45:15,36.401592,4.163006,1142.2,1142.2
2862,2862,1330498216,2012-02-29 06:50:16,36.373741,4.193391,1246.0,1246.0
2863,2863,1330498510,2012-02-29 06:55:10,36.337472,4.246669,1039.3,1039.3
2864,2864,1330498809,2012-02-29 07:00:09,36.309783,4.271972,1359.1,1359.1
2865,2865,1330499115,2012-02-29 07:05:15,36.288278,4.314109,1474.7,1474.7
2866,2866,1330499414,2012-02-29 07:10:14,36.276422,4.357626,1393.0,1393.0
2867,2867,1330499712,2012-02-29 07:15:12,36.260946,4.37882,1735.3,1735.3
2868,2868,1330500014,2012-02-29 07:20:14,36.248242,4.41417,1873.8,1873.8
2869,2869,1330500312,2012-02-29 07:25:12,36.214022,4.459214,1756.7,1756.7
2870,2870,1330500612,2012-02-29 07:30:12,36.191927,4.514707,1477.7,1477.7
2871,2871,1330500914,2012-02-29 07:35:14,36.175303,4.56767,1204.1,1204.1
2872,2872,1330501211,2012-02-29 07:40:11,36.157288,4.613316,933.4,933.4
2873,2873,1330501507,2012-02-29 07:45:07,36.14874,4.647695,832.9,832.9
2874,2874,1330501809,2012-02-29 07:50:09,36.143144,4.66774,1191.5,1191.5
2875,2875,1330502115,2012-02-29 07:55:15,36.134139,4.687994,1659.7,1659.7
2876,2876,1330502710,2012-02-29 08:05:10,36.088187,4.771703,983.3,983.3
2877,2877,1330503009,2012-02-29 08:10:09,36.080601,4.797438,1091.2,1091.2
2878,2878,1330503312,2012-02-29 08:15:12,36.06131,4.817405,1459.5,1459.5
2879,2879,1330503612,2012-02-29 08:20:12,36.052966,4.84473,1748.2,1748.2
2880,2880,1330503911,2012-02-29 08:25:11,36.039343,4.89622,1352.8,1352.8
2881,2881,1330504210,2012-02-29 08:30:10,36.030822,4.943728,966.9,966.9
2882,2882,1330504507,2012-02-29 08:35:07,36.024289,4.978839,785.8,785.8
2883,2883,1330504818,2012-02-29 08:40:18,36.026149,4.995136,1197.0,1197.0
2884,2884,1330505113,2012-02-29 08:45:13,36.039495,5.044103,788.4,788.4
2885,2885,1330505408,2012-02-29 08:50:08,36.049007,5.073979,885.6,885.6
2886,2886,1330505707,2012-02-29 08:55:07,36.052208,5.084119,704.6,704.6
2887,2887,1330506006,2012-02-29 09:00:06,36.051535,5.106779,1190.2,1190.2
2888,2888,1330506613,2012-02-29 09:10:13,36.038446,5.17321,1195.5,1195.5
2889,2889,1330506921,2012-02-29 09:15:21,36.028386,5.211297,1268.4,1268.4
2890,2890,1330507214,2012-02-29 09:20:14,36.01244,5.237147,1582.6,1582.6
2891,2891,1330507544,2012-02-29 09:25:44,35.976662,5.267916,1435.2,1435.2
2892,2892,1330507811,2012-02-29 09:30:11,35.957566,5.290472,1752.6,1752.6
2893,2893,1330508112,2012-02-29 09:35:12,35.923789,5.327116,1642.4,1642.4
2894,2894,1330508412,2012-02-29 09:40:12,35.909976,5.3658,1751.3,1751.3
2895,2895,1330508712,2012-02-29 09:45:12,35.901701,5.40187,1899.0,1899.0
2896,2896,1330509011,2012-02-29 09:50:11,35.896767,5.436629,2416.8,2416.8
2897,2897,1330509311,2012-02-29 09:55:11,35.875907,5.48721,2057.4,2057.4
2898,2898,1330509611,2012-02-29 10:00:11,35.865288,5.528613,2166.2,2166.2
2899,2899,1330509911,2012-02-29 10:05:11,35.846632,5.571183,2208.9,2208.9
2900,2900,1330510211,2012-02-29 10:10:11,35.829867,5.623548,1804.8,1804.8
2901,2901,1330510510,2012-02-29 10:15:10,35.824767,5.669247,1600.1,1600.1
2902,2902,1330510811,2012-02-29 10:20:11,35.821269,5.694106,2353.8,2353.8
2903,2903,1330511113,2012-02-29 10:25:13,35.819232,5.748042,1780.1,1780.1
2904,2904,1330511411,2012-02-29 10:30:11,35.815694,5.784823,1961.4,1961.4
2905,2905,1330511711,2012-02-29 10:35:11,35.806327,5.811119,2378.3,2378.3
2906,2906,1330512013,2012-02-29 10:40:13,35.799402,5.846482,2472.8,2472.8
2907,2907,1330512309,2012-02-29 10:45:09,35.781735,5.891887,2295.7,2295.7
2908,2908,1330512611,2012-02-29 10:50:11,35.792909,5.945444,1810.7,1810.7
2909,2909,1330512911,2012-02-29 10:55:11,35.79877,5.984443,1705.0,1705.0
2910,2910,1330513210,2012-02-29 11:00:10,35.797096,5.99639,2888.3,2888.3
2911,2911,1330513510,2012-02-29 11:05:10,35.792576,6.038887,2557.2,2557.2
2912,2912,1330513810,2012-02-29 11:10:10,35.782012,6.058301,2587.4,2587.4
2913,2913,1330514111,2012-02-29 11:15:11,35.763433,6.091559,2426.0,2426.0
2914,2914,1330514413,2012-02-29 11:20:13,35.75225,6.11807,2637.5,2637.5
2915,2915,1330514712,2012-02-29 11:25:12,35.729021,6.130941,2535.4,2535.4
2916,2916,1330515011,2012-02-29 11:30:11,35.716459,6.133012,2803.5,2803.5
2917,2917,1330515309,2012-02-29 11:35:09,35.705965,6.150764,3080.0,3080.0
2918,2918,1330515606,2012-02-29 11:40:06,35.691187,6.173511,3109.6,3109.6
2919,2919,1330515910,2012-02-29 11:45:10,35.667191,6.206866,2806.5,2806.5
2920,2920,1330516215,2012-02-29 11:50:15,35.652105,6.2347,2666.3,2666.3
2921,2921,1330516511,2012-02-29 11:55:11,35.648856,6.242815,3442.5,3442.5
2922,2922,1330516840,2012-02-29 12:00:40,35.625726,6.28954,2859.1,2859.1
2923,2923,1330517114,2012-02-29 12:05:14,35.619916,6.316719,2843.6,2843.6
2924,2924,1330517411,2012-02-29 12:10:11,35.614915,6.324234,3331.8,3331.8
2925,2925,1330518017,2012-02-29 12:20:17,35.572657,6.401822,3268.8,3268.8
2926,2926,1330518606,2012-02-29 12:30:06,35.546571,6.482892,3221.3,3221.3
2927,2927,1330518912,2012-02-29 12:35:12,35.541931,6.514469,3042.4,3042.4
2928,2928,1330519216,2012-02-29 12:40:16,35.531896,6.530658,2967.4,2967.4
2929,2929,1330519514,2012-02-29 12:45:14,35.529216,6.547611,2946.7,2946.7
2930,2930,1330519811,2012-02-29 12:50:11,35.519919,6.573685,3035.9,3035.9
2931,2931,1330520106,2012-02-29 12:55:06,35.522008,6.588048,3715.3,3715.3
2932,2932,1330520416,2012-02-29 13:00:16,35.517537,6.637441,3620.4,3620.4
2933,2933,1330520709,2012-02-29 13:05:09,35.50055,6.681874,3321.1,3321.1
2934,2934,1330521323,2012-02-29 13:15:23,35.45969,6.757973,2656.3,2656.3
2935,2935,1330521924,2012-02-29 13:25:24,35.43867,6.78634,2720.5,2720.5
2936,2936,1330522210,2012-02-29 13:30:10,35.423763,6.799313,2860.2,2860.2
2937,2937,1330522508,2012-02-29 13:35:08,35.399544,6.822137,2950.3,2950.3
2938,2938,1330522811,2012-02-29 13:40:11,35.36963,6.854324,2524.3,2524.3
2939,2939,1330523113,2012-02-29 13:45:13,35.340178,6.880495,2296.2,2296.2
2940,2940,1330523413,2012-02-29 13:50:13,35.311456,6.906695,1976.0,1976.0
2941,2941,1330523713,2012-02-29 13:55:13,35.284657,6.931383,1593.8,1593.8
2942,2942,1330524010,2012-02-29 14:00:10,35.266546,6.947987,1386.4,1386.4
2943,2943,1330524308,2012-02-29 14:05:08,35.258997,6.947092,1332.9,1332.9
2944,2944,1330524609,2012-02-29 14:10:09,35.255938,6.959312,1239.8,1239.8
2945,2945,1330524910,2012-02-29 14:15:10,35.237534,6.970252,1233.2,1233.2
2946,2946,1330525209,2012-02-29 14:20:09,35.214897,6.988028,1025.3,1025.3
2947,2947,1330525507,2012-02-29 14:25:07,35.212514,6.993791,861.9,861.9
2948,2948,1330525808,2012-02-29 14:30:08,35.212519,6.993855,834.1,834.1
2949,2949,1330526110,2012-02-29 14:35:10,35.212608,6.993634,919.9,919.9
2950,2950,1330526409,2012-02-29 14:40:09,35.212444,6.993907,812.7,812.7
2951,2951,1330526711,2012-02-29 14:45:11,35.212671,6.994001,944.0,944.0
2952,2952,1330527012,2012-02-29 14:50:12,35.212522,6.993877,840.7,840.7
2953,2953,1330527311,2012-02-29 14:55:11,35.212506,6.993857,845.0,845.0
2954,2954,1330527618,2012-02-29 15:00:18,35.212483,6.993854,822.4,822.4
2955,2955,1330527911,2012-02-29 15:05:11,35.212562,6.993827,820.0,820.0
2956,2956,1330528213,2012-02-29 15:10:13,35.212491,6.993797,844.3,844.3
2957,2957,1330528511,2012-02-29 15:15:11,35.212547,6.993808,822.5,822.5
2958,2958,1330528812,2012-02-29 15:20:12,35.212534,6.993798,849.7,849.7
2959,2959,1330529111,2012-02-29 15:25:11,35.212494,6.993832,823.3,823.3
2960,2960,1330529411,2012-02-29 15:30:11,35.212493,6.993902,844.8,844.8
2961,2961,1330529713,2012-02-29 15:35:13,35.212407,6.993647,831.6,831.6
2962,2962,1330530012,2012-02-29 15:40:12,35.212529,6.993849,833.7,833.7
2963,2963,1330530312,2012-02-29 15:45:12,35.212541,6.993814,851.7,851.7
2964,2964,1330530612,2012-02-29 15:50:12,35.212508,6.993755,881.8,881.8
2965,2965,1330530912,2012-02-29 15:55:12,35.212555,6.993788,849.8,849.8
2966,2966,1330531246,2012-02-29 16:00:46,35.212529,6.993844,843.9,843.9
2967,2967,1330531511,2012-02-29 16:05:11,35.212535,6.993822,844.5,844.5
2968,2968,1330531811,2012-02-29 16:10:11,35.212555,6.993811,850.2,850.2
2969,2969,1330532111,2012-02-29 16:15:11,35.212524,6.993803,838.6,838.6
2970,2970,1330532412,2012-02-29 16:20:12,35.212528,6.993789,838.8,838.8
2971,2971,1330532712,2012-02-29 16:25:12,35.21254,6.993765,842.1,842.1
2972,2972,1330533010,2012-02-29 16:30:10,35.212539,6.993811,849.6,849.6
2973,2973,1330533312,2012-02-29 16:35:12,35.212544,6.993776,849.9,849.9
2974,2974,1330533611,2012-02-29 16:40:11,35.212522,6.993788,848.1,848.1
2975,2975,1330533912,2012-02-29 16:45:12,35.212537,6.993796,844.5,844.5
2976,2976,1330534212,2012-02-29 16:50:12,35.212519,6.993792,847.8,847.8
2977,2977,1330534510,2012-02-29 16:55:10,35.212527,6.993786,843.3,843.3
2978,2978,1330534810,2012-02-29 17:00:10,35.212498,6.993808,839.0,839.0
2979,2979,1330535111,2012-02-29 17:05:11,35.212551,6.993792,844.0,844.0
2980,2980,1330535411,2012-02-29 17:10:11,35.212527,6.993811,843.9,843.9
2981,2981,1330535711,2012-02-29 17:15:11,35.212536,6.993804,860.2,860.2
2982,2982,1330536011,2012-02-29 17:20:11,35.212542,6.993804,836.9,836.9
2983,2983,1330536312,2012-02-29 17:25:12,35.21257,6.993826,851.2,851.2
2984,2984,1330536611,2012-02-29 17:30:11,35.212499,6.993782,847.8,847.8
2985,2985,1330536911,2012-02-29 17:35:11,35.212528,6.993793,852.3,852.3
2986,2986,1330537211,2012-02-29 17:40:11,35.212528,6.993797,842.5,842.5
2987,2987,1330537511,2012-02-29 17:45:11,35.212502,6.993786,858.7,858.7
2988,2988,1330537811,2012-02-29 17:50:11,35.212557,6.993818,854.3,854.3
2989,2989,1330538118,2012-02-29 17:55:18,35.212483,6.993812,831.5,831.5
2990,2990,1330538411,2012-02-29 18:00:11,35.212452,6.993924,820.0,820.0
2991,2991,1330538712,2012-02-29 18:05:12,35.212545,6.993784,850.1,850.1
2992,2992,1330539012,2012-02-29 18:10:12,35.212429,6.993803,828.7,828.7
2993,2993,1330539311,2012-02-29 18:15:11,35.212502,6.993805,842.4,842.4
2994,2994,1330539611,2012-02-29 18:20:11,35.212514,6.993796,864.8,864.8
2995,2995,1330539911,2012-02-29 18:25:11,35.212452,6.99383,845.5,845.5
2996,2996,1330540211,2012-02-29 18:30:11,35.212476,6.99381,847.5,847.5
2997,2997,1330540510,2012-02-29 18:35:10,35.212511,6.99381,866.1,866.1
2998,2998,1330540811,2012-02-29 18:40:11,35.212531,6.993756,847.2,847.2
2999,2999,1330541112,2012-02-29 18:45:12,35.21248,6.99383,834.5,834.5
3000,3000,1330541412,2012-02-29 18:50:12,35.212486,6.993842,850.4,850.4
3001,3001,1330541712,2012-02-29 18:55:12,35.21247,6.993845,842.7,842.7
3002,3002,1330542012,2012-02-29 19:00:12,35.212477,6.993771,847.8,847.8
3003,3003,1330567244,2012-03-01 02:00:44,35.212514,6.99382,835.8,835.8
3004,3004,1330567511,2012-03-01 02:05:11,35.212492,6.993762,837.3,837.3
3005,3005,1330567811,2012-03-01 02:10:11,35.212511,6.993803,839.0,839.0
3006,3006,1330568110,2012-03-01 02:15:10,35.212423,6.99372,841.3,841.3
3007,3007,1330568412,2012-03-01 02:20:12,35.212475,6.993763,849.5,849.5
3008,3008,1330568711,2012-03-01 02:25:11,35.212505,6.993783,836.8,836.8
3009,3009,1330569011,2012-03-01 02:30:11,35.212465,6.993787,841.9,841.9
3010,3010,1330569311,2012-03-01 02:35:11,35.212532,6.993752,845.1,845.1
3011,3011,1330569611,2012-03-01 02:40:11,35.212351,6.99384,876.3,876.3
3012,3012,1330569911,2012-03-01 02:45:11,35.21245,6.99385,862.4,862.4
3013,3013,1330570214,2012-03-01 02:50:14,35.212542,6.993774,851.0,851.0
3014,3014,1330570511,2012-03-01 02:55:11,35.212525,6.993783,855.5,855.5
3015,3015,1330570810,2012-03-01 03:00:10,35.212495,6.993847,826.0,826.0
3016,3016,1330571111,2012-03-01 03:05:11,35.212473,6.993825,821.1,821.1
3017,3017,1330571411,2012-03-01 03:10:11,35.212529,6.993814,839.5,839.5
3018,3018,1330571710,2012-03-01 03:15:10,35.212473,6.993824,838.2,838.2
3019,3019,1330572010,2012-03-01 03:20:10,35.212499,6.993836,843.7,843.7
3020,3020,1330572310,2012-03-01 03:25:10,35.212499,6.993801,853.0,853.0
3021,3021,1330572610,2012-03-01 03:30:10,35.212535,6.993828,834.2,834.2
3022,3022,1330572910,2012-03-01 03:35:10,35.212516,6.993783,847.0,847.0
3023,3023,1330573211,2012-03-01 03:40:11,35.212493,6.993856,849.5,849.5
3024,3024,1330573511,2012-03-01 03:45:11,35.212475,6.99383,840.2,840.2
3025,3025,1330573810,2012-03-01 03:50:10,35.212458,6.99385,812.7,812.7
3026,3026,1330574110,2012-03-01 03:55:10,35.212495,6.993844,843.2,843.2
3027,3027,1330574411,2012-03-01 04:00:11,35.212462,6.993819,853.1,853.1
3028,3028,1330574712,2012-03-01 04:05:12,35.212518,6.993772,848.5,848.5
3029,3029,1330575011,2012-03-01 04:10:11,35.212456,6.993843,835.9,835.9
3030,3030,1330575311,2012-03-01 04:15:11,35.212502,6.993807,839.6,839.6
3031,3031,1330575611,2012-03-01 04:20:11,35.212453,6.993876,845.5,845.5
3032,3032,1330575910,2012-03-01 04:25:10,35.212459,6.993889,827.1,827.1
3033,3033,1330576210,2012-03-01 04:30:10,35.212572,6.993868,864.6,864.6
3034,3034,1330576510,2012-03-01 04:35:10,35.212421,6.993848,826.1,826.1
3035,3035,1330576811,2012-03-01 04:40:11,35.212498,6.993808,844.6,844.6
3036,3036,1330577110,2012-03-01 04:45:10,35.212481,6.993819,847.4,847.4
3037,3037,1330577410,2012-03-01 04:50:10,35.212381,6.993824,803.3,803.3
3038,3038,1330577710,2012-03-01 04:55:10,35.212549,6.99379,855.2,855.2
3039,3039,1330578011,2012-03-01 05:00:11,35.212507,6.99381,844.7,844.7
3040,3040,1330578311,2012-03-01 05:05:11,35.212495,6.993811,848.4,848.4
3041,3041,1330578611,2012-03-01 05:10:11,35.212459,6.993832,839.2,839.2
3042,3042,1330578910,2012-03-01 05:15:10,35.212508,6.993813,842.9,842.9
3043,3043,1330579210,2012-03-01 05:20:10,35.212449,6.993853,847.9,847.9
3044,3044,1330579511,2012-03-01 05:25:11,35.212494,6.993792,841.3,841.3
3045,3045,1330579811,2012-03-01 05:30:11,35.212415,6.993862,821.8,821.8
3046,3046,1330580117,2012-03-01 05:35:17,35.212454,6.993802,832.2,832.2
3047,3047,1330580410,2012-03-01 05:40:10,35.212434,6.993819,836.7,836.7
3048,3048,1330580711,2012-03-01 05:45:11,35.212578,6.993762,876.1,876.1
3049,3049,1330581018,2012-03-01 05:50:18,35.212637,6.993726,886.0,886.0
3050,3050,1330581319,2012-03-01 05:55:19,35.212444,6.993841,831.6,831.6
3051,3051,1330581646,2012-03-01 06:00:46,35.212517,6.993803,845.0,845.0
3052,3052,1330581910,2012-03-01 06:05:10,35.212516,6.993801,852.5,852.5
3053,3053,1330582211,2012-03-01 06:10:11,35.212489,6.993855,829.0,829.0
3054,3054,1330582510,2012-03-01 06:15:10,35.212514,6.99384,839.6,839.6
3055,3055,1330582810,2012-03-01 06:20:10,35.212515,6.993802,842.2,842.2
3056,3056,1330583109,2012-03-01 06:25:09,35.212502,6.993864,816.3,816.3
3057,3057,1330583410,2012-03-01 06:30:10,35.212449,6.993762,849.1,849.1
3058,3058,1330583712,2012-03-01 06:35:12,35.212514,6.993782,849.7,849.7
3059,3059,1330584011,2012-03-01 06:40:11,35.212545,6.993836,833.5,833.5
3060,3060,1330584310,2012-03-01 06:45:10,35.212524,6.99376,836.7,836.7
3061,3061,1330584610,2012-03-01 06:50:10,35.212549,6.993806,846.3,846.3
3062,3062,1330584911,2012-03-01 06:55:11,35.212532,6.993788,841.3,841.3
3063,3063,1330585209,2012-03-01 07:00:09,35.212547,6.993827,847.9,847.9
3064,3064,1330585509,2012-03-01 07:05:09,35.212462,6.99379,840.9,840.9
3065,3065,1330585809,2012-03-01 07:10:09,35.21254,6.993817,832.5,832.5
3066,3066,1330586108,2012-03-01 07:15:08,35.212532,6.993781,850.2,850.2
3067,3067,1330586406,2012-03-01 07:20:06,35.212494,6.993791,844.3,844.3
3068,3068,1330586714,2012-03-01 07:25:14,35.195533,7.005743,880.5,880.5
3069,3069,1330587322,2012-03-01 07:35:22,35.181594,7.02467,870.3,870.3
3070,3070,1330587612,2012-03-01 07:40:12,35.179922,7.02462,877.4,877.4
3071,3071,1330587912,2012-03-01 07:45:12,35.164022,7.047488,875.8,875.8
3072,3072,1330588211,2012-03-01 07:50:11,35.152524,7.06459,846.3,846.3
3073,3073,1330588510,2012-03-01 07:55:10,35.152701,7.066785,884.0,884.0
3074,3074,1330588810,2012-03-01 08:00:10,35.142624,7.074278,832.5,832.5
3075,3075,1330589109,2012-03-01 08:05:09,35.138182,7.080122,874.7,874.7
3076,3076,1330589409,2012-03-01 08:10:09,35.13505,7.08553,942.9,942.9
3077,3077,1330589711,2012-03-01 08:15:11,35.127087,7.091994,1076.9,1076.9
3078,3078,1330590012,2012-03-01 08:20:12,35.110464,7.110204,1072.9,1072.9
3079,3079,1330590311,2012-03-01 08:25:11,35.096515,7.140284,975.6,975.6
3080,3080,1330590610,2012-03-01 08:30:10,35.083655,7.166694,911.4,911.4
3081,3081,1330590908,2012-03-01 08:35:08,35.081592,7.176108,1048.3,1048.3
3082,3082,1330591210,2012-03-01 08:40:10,35.067356,7.191969,975.0,975.0
3083,3083,1330591510,2012-03-01 08:45:10,35.064845,7.199433,1073.9,1073.9
3084,3084,1330591809,2012-03-01 08:50:09,35.058934,7.215245,1142.4,1142.4
3085,3085,1330592114,2012-03-01 08:55:14,35.052095,7.226685,1344.9,1344.9
3086,3086,1330592417,2012-03-01 09:00:17,35.032971,7.245144,1411.6,1411.6
3087,3087,1330592714,2012-03-01 09:05:14,35.022937,7.262391,1663.1,1663.1
3088,3088,1330593012,2012-03-01 09:10:12,35.000799,7.291101,1602.0,1602.0
3089,3089,1330593311,2012-03-01 09:15:11,34.976006,7.332201,1284.8,1284.8
3090,3090,1330593607,2012-03-01 09:20:07,34.951316,7.340608,1402.9,1402.9
3091,3091,1330593912,2012-03-01 09:25:12,34.93763,7.362511,1527.2,1527.2
3092,3092,1330594211,2012-03-01 09:30:11,34.918191,7.403942,1198.3,1198.3
3093,3093,1330594508,2012-03-01 09:35:08,34.90607,7.41521,1479.3,1479.3
3094,3094,1330594813,2012-03-01 09:40:13,34.890599,7.440056,1459.9,1459.9
3095,3095,1330595115,2012-03-01 09:45:15,34.862183,7.486106,936.8,936.8
3096,3096,1330595516,2012-03-01 09:51:56,34.853335,7.502601,1195.4,1195.4
3097,3097,1330595709,2012-03-01 09:55:09,34.844288,7.514566,1276.8,1276.8
3098,3098,1330596046,2012-03-01 10:00:46,34.83223,7.53466,1479.1,1479.1
3099,3099,1330596313,2012-03-01 10:05:13,34.809503,7.573032,1157.9,1157.9
3100,3100,1330596616,2012-03-01 10:10:16,34.8021,7.593201,1387.1,1387.1
3101,3101,1330596913,2012-03-01 10:15:13,34.787982,7.60356,1641.9,1641.9
3102,3102,1330597216,2012-03-01 10:20:16,34.771178,7.619733,1680.5,1680.5
3103,3103,1330597517,2012-03-01 10:25:17,34.744834,7.650245,1526.7,1526.7
3104,3104,1330597812,2012-03-01 10:30:12,34.716106,7.667544,1442.7,1442.7
3105,3105,1330598111,2012-03-01 10:35:11,34.705008,7.682055,2146.6,2146.6
3106,3106,1330598715,2012-03-01 10:45:15,34.666289,7.756197,1730.7,1730.7
3107,3107,1330599017,2012-03-01 10:50:17,34.638855,7.790217,1477.7,1477.7
3108,3108,1330599308,2012-03-01 10:55:08,34.633887,7.804216,1791.0,1791.0
3109,3109,1330599611,2012-03-01 11:00:11,34.61209,7.847402,1378.6,1378.6
3110,3110,1330599908,2012-03-01 11:05:08,34.599662,7.870762,1917.2,1917.2
3111,3111,1330600216,2012-03-01 11:10:16,34.582627,7.909635,1811.4,1811.4
3112,3112,1330600510,2012-03-01 11:15:10,34.576794,7.941476,1993.5,1993.5
3113,3113,1330601111,2012-03-01 11:25:11,34.547954,8.028535,1838.1,1838.1
3114,3114,1330601408,2012-03-01 11:30:08,34.53153,8.06979,2095.3,2095.3
3115,3115,1330601712,2012-03-01 11:35:12,34.516111,8.094762,2292.5,2292.5
3116,3116,1330602011,2012-03-01 11:40:11,34.497748,8.129793,2564.0,2564.0
3117,3117,1330602313,2012-03-01 11:45:13,34.480028,8.180713,1950.0,1950.0
3118,3118,1330602610,2012-03-01 11:50:10,34.474802,8.203048,2939.4,2939.4
3119,3119,1330602913,2012-03-01 11:55:13,34.451689,8.258556,2529.7,2529.7
3120,3120,1330603211,2012-03-01 12:00:11,34.435356,8.312756,2043.5,2043.5
3121,3121,1330603509,2012-03-01 12:05:09,34.428396,8.357845,1598.9,1598.9
3122,3122,1330603808,2012-03-01 12:10:08,34.428056,8.377379,1938.7,1938.7
3123,3123,1330604111,2012-03-01 12:15:11,34.407056,8.415817,1688.6,1688.6
3124,3124,1330604412,2012-03-01 12:20:12,34.393627,8.434152,1988.3,1988.3
3125,3125,1330604713,2012-03-01 12:25:13,34.380945,8.466326,2196.5,2196.5
3126,3126,1330605013,2012-03-01 12:30:13,34.369536,8.505595,2172.6,2172.6
3127,3127,1330605312,2012-03-01 12:35:12,34.363148,8.556356,1580.5,1580.5
3128,3128,1330605608,2012-03-01 12:40:08,34.365744,8.577831,2027.5,2027.5
3129,3129,1330605913,2012-03-01 12:45:13,34.356094,8.621696,1995.9,1995.9
3130,3130,1330606210,2012-03-01 12:50:10,34.345863,8.664955,1644.7,1644.7
3131,3131,1330606507,2012-03-01 12:55:07,34.335036,8.709091,1279.7,1279.7
3132,3132,1330606805,2012-03-01 13:00:05,34.34034,8.730611,1691.3,1691.3
3133,3133,1330607115,2012-03-01 13:05:15,34.341426,8.751149,2520.6,2520.6
3134,3134,1330607711,2012-03-01 13:15:11,34.327132,8.826416,2695.2,2695.2
3135,3135,1330608011,2012-03-01 13:20:11,34.323587,8.861906,2708.1,2708.1
3136,3136,1330608311,2012-03-01 13:25:11,34.317886,8.904223,2477.8,2477.8
3137,3137,1330608612,2012-03-01 13:30:12,34.303968,8.944215,2122.1,2122.1
3138,3138,1330608912,2012-03-01 13:35:12,34.312161,8.961167,2725.6,2725.6
3139,3139,1330609209,2012-03-01 13:40:09,34.304773,8.999471,2350.7,2350.7
3140,3140,1330609511,2012-03-01 13:45:11,34.307852,9.019444,2470.6,2470.6
3141,3141,1330609811,2012-03-01 13:50:11,34.307907,9.031721,2842.5,2842.5
3142,3142,1330610108,2012-03-01 13:55:08,34.301668,9.054122,3490.0,3490.0
